solute,solvent,T_K,IDAC_exp,IDAC_MOSCED,ln_IDAC_exp
Aniline,M-Cresol,408.2,0.66,0.76,-0.4155154439616658
Aniline,M-Cresol,422.9,0.65,0.77,-0.4307829160924542
Aniline,M-Cresol,422.9,0.69,0.77,-0.37106368139083207
Aniline,M-Cresol,423.2,0.69,0.77,-0.37106368139083207
Aniline,M-Cresol,437.9,0.75,0.79,-0.2876820724517809
Aniline,M-Cresol,437.9,0.74,0.79,-0.3011050927839216
Aniline,M-Cresol,438.2,0.74,0.79,-0.3011050927839216
Aniline,M-Cresol,453.2,0.74,0.8,-0.3011050927839216
Aniline,M-Cresol,453.2,0.78,0.8,-0.2484613592984996
Aniline,N-Methylacetamide,413.5,1.02,0.97,0.01980262729617973
Anisole,1-Butanol,353.2,3.41,2.95,1.2267122912954254
Anisole,1-Octanol,298.2,3.28,2.77,1.1878434223960523
Anisole,1-Propanol,358.2,4.49,3.5,1.501852701754163
Anisole,1-Propanol,368.2,4.12,3.36,1.415853163361435
Anisole,Alpha-Pinene,353.2,2.28,2.08,0.8241754429663494
Anisole,Alpha-Pinene,373.2,1.86,1.93,0.62057648772511
Anisole,Benzene,343.2,1.1,1.05,0.09531017980432493
Anisole,Benzene,353.2,1.07,1.05,0.06765864847381486
Anisole,Cyclohexane,343.2,2.45,2.6,0.8960880245566357
Anisole,Cyclohexane,353.2,2.44,2.47,0.8919980393051105
Anisole,Methyl Ethyl Ketone,333.2,1.66,1.03,0.5068176023684519
Anisole,Methyl Ethyl Ketone,353.2,1.39,1.03,0.3293037471426003
Anisole,heptane,358.2,2.28,2.49,0.8241754429663494
Anisole,heptane,368.2,2.21,2.38,0.7929925155296614
Anisole,N-Hexadecane,298.2,3.19,2.61,1.1600209167967532
Anisole,N-Hexane,333.2,2.73,3.01,1.0043016091968684
Anisole,N-Hexane,343.2,2.59,2.84,0.9516578757114463
Benzene,"1,2-Dichloroethane",298.2,1.21,1.08,0.1906203596086497
Benzene,"1,2-Dichloroethane",318.4,1.08,1.07,0.0769610411361284
Benzene,"1,2-Dichloroethane",337.2,1.06,1.07,0.058268908123975824
Benzene,"1,2-Dichloroethane",355.0,1.04,1.06,0.03922071315328133
Benzene,"1,2-Dichloroethane",356.7,1.07,1.06,0.06765864847381486
Benzene,"1,5-Dimethyl-2-Pyrrolidinone",298.2,0.89,1.01,-0.11653381625595151
Benzene,"1,5-Dimethyl-2-Pyrrolidinone",308.2,0.96,1.01,-0.040821994520255166
Benzene,"1,5-Dimethyl-2-Pyrrolidinone",318.2,1.02,1.02,0.01980262729617973
Benzene,1-Butanol,308.2,2.96,2.7,1.085189268335969
Benzene,1-Butanol,318.2,2.94,2.64,1.0784095813505903
Benzene,1-Butanol,328.2,2.81,2.57,1.0331844833456545
Benzene,1-Ethylpyrrolidin-2-One,298.2,0.86,1.01,-0.15082288973458366
Benzene,1-Ethylpyrrolidin-2-One,308.2,0.98,1.02,-0.020202707317519466
Benzene,1-Ethylpyrrolidin-2-One,318.2,1.09,1.02,0.08617769624105241
Benzene,1-Octanol,293.4,1.93,1.82,0.6575200029167941
Benzene,1-Octanol,298.2,1.99,1.8,0.688134638736401
Benzene,1-Octanol,298.2,2.07,1.8,0.7275486072772777
Benzene,1-Octanol,303.5,1.94,1.77,0.6626879730752367
Benzene,1-Octanol,313.6,1.83,1.72,0.6043159668533296
Benzene,1-Octanol,323.4,1.73,1.67,0.5481214085096876
Benzene,1-Pentanol,303.5,2.59,2.35,0.9516578757114463
Benzene,1-Pentanol,308.2,2.93,2.33,1.075002423028976
Benzene,1-Pentanol,313.2,2.59,2.3,0.9516578757114463
Benzene,1-Pentanol,318.2,2.66,2.28,0.9783261227936078
Benzene,1-Pentanol,323.5,2.5,2.25,0.9162907318741551
Benzene,1-Pentanol,328.2,2.62,2.22,0.9631743177730056
Benzene,1-Phenyl-1-Butanone,298.1,1.03,0.97,0.02955880224154443
Benzene,1-Propanol,298.2,3.3,3.49,1.1939224684724346
Benzene,1-Propanol,313.2,3.75,3.37,1.3217558399823195
Benzene,"2,2,4-Trimethylpentane",313.2,1.57,1.75,0.45107561936021673
Benzene,2-Methyl-2-Propanol,313.2,3.16,2.27,1.1505720275988207
Benzene,2-Pyrrolidone,303.2,2.81,3.03,1.0331844833456545
Benzene,2-Pyrrolidone,313.2,2.83,2.88,1.0402767116551463
Benzene,2-Pyrrolidone,323.2,2.84,2.75,1.0438040521731147
Benzene,2-Pyrrolidone,333.2,2.85,2.63,1.0473189942805592
Benzene,Acetone,298.2,1.7,1.62,0.5306282510621704
Benzene,Acetone,304.0,1.59,1.6,0.4637340162321402
Benzene,Acetone,314.4,1.57,1.58,0.45107561936021673
Benzene,Acetone,323.2,1.5,1.56,0.4054651081081644
Benzene,Acetone,329.0,1.54,1.54,0.43178241642553783
Benzene,Acetone,329.4,1.49,1.54,0.3987761199573678
Benzene,Acetone,329.4,1.45,1.54,0.371563556432483
Benzene,Acetone,333.2,1.6,1.53,0.47000362924573563
Benzene,Acetone,373.2,1.5,1.46,0.4054651081081644
Benzene,Acetonitrile,293.2,3.19,3.38,1.1600209167967532
Benzene,Acetonitrile,298.2,2.83,3.26,1.0402767116551463
Benzene,Acetonitrile,298.2,2.9,3.26,1.0647107369924282
Benzene,Acetonitrile,298.2,2.7,3.26,0.9932517730102834
Benzene,Acetonitrile,298.2,3.02,3.26,1.1052568313867783
Benzene,Acetonitrile,318.2,2.95,2.88,1.0818051703517284
Benzene,Acetonitrile,333.2,2.6,2.65,0.9555114450274363
Benzene,Acetonitrile,348.0,2.6,2.47,0.9555114450274363
Benzene,Acetonitrile,373.2,2.4,2.22,0.8754687373538999
Benzene,Acetonitrile,397.9,2.31,2.03,0.8372475245337022
Benzene,Acetophenone,298.2,1.23,1.24,0.20701416938432612
Benzene,Alpha-Pinene,353.2,1.18,1.2,0.16551443847757333
Benzene,Alpha-Pinene,373.2,1.17,1.17,0.1570037488096647
Benzene,Aniline,293.2,2.22,2.1,0.7975071958841882
Benzene,Aniline,293.2,2.24,2.1,0.8064758658669485
Benzene,Aniline,298.2,2.2,2.06,0.7884573603642703
Benzene,Aniline,298.2,2.34,2.06,0.85015092936961
Benzene,Aniline,298.2,2.24,2.06,0.8064758658669485
Benzene,Aniline,333.2,2.0,1.85,0.6931471805599453
Benzene,Aniline,373.2,1.8,1.67,0.5877866649021191
Benzene,Anisole,293.2,1.05,1.05,0.04879016416943205
Benzene,Anisole,343.2,1.17,1.03,0.1570037488096647
Benzene,Anisole,353.2,1.12,1.03,0.11332868530700327
Benzene,Benzonitrile,323.2,1.23,1.27,0.20701416938432612
Benzene,Benzonitrile,353.2,1.22,1.23,0.19885085874516517
Benzene,Benzyl Acetate,298.2,1.04,1.06,0.03922071315328133
Benzene,Benzyl Alcohol,298.2,2.37,2.0,0.8628899551470398
Benzene,Butyl Ether,293.2,0.91,1.02,-0.09431067947124129
Benzene,Butyl Ether,308.2,1.0,1.01,0.0
Benzene,Carbon Tetrachloride,293.2,1.1,1.1,0.09531017980432493
Benzene,Carbon Tetrachloride,313.2,1.13,1.09,0.12221763272424911
Benzene,Carbon Tetrachloride,328.3,1.1,1.09,0.09531017980432493
Benzene,Carbon Tetrachloride,349.1,1.1,1.08,0.09531017980432493
Benzene,Carbon Tetrachloride,349.8,1.1,1.08,0.09531017980432493
Benzene,Chloroform,298.7,0.75,0.75,-0.2876820724517809
Benzene,Chloroform,319.8,0.83,0.78,-0.18632957819149348
Benzene,Chloroform,331.9,0.86,0.8,-0.15082288973458366
Benzene,Chloroform,334.3,0.81,0.8,-0.21072103131565253
Benzene,Chloroform,334.3,0.81,0.8,-0.21072103131565253
Benzene,Cyclohexane,310.9,1.48,1.56,0.3920420877760237
Benzene,Cyclohexane,333.0,1.41,1.48,0.34358970439007686
Benzene,Cyclohexane,352.3,1.35,1.42,0.30010459245033816
Benzene,Cyclohexanone,293.2,0.93,0.99,-0.07257069283483537
Benzene,Dichloromethane,298.2,0.92,0.95,-0.08338160893905101
Benzene,Dichloromethane,348.0,0.94,0.96,-0.06187540371808753
Benzene,Diethyl Phthalate,303.2,0.91,0.94,-0.09431067947124129
Benzene,Diethyl Phthalate,313.2,0.92,0.93,-0.08338160893905101
Benzene,Diethyl Phthalate,323.2,0.92,0.92,-0.08338160893905101
Benzene,Diethyl Phthalate,333.2,0.92,0.92,-0.08338160893905101
Benzene,Diisopropyl Ether,343.2,1.13,1.08,0.12221763272424911
Benzene,Dimethyl Carbonate,283.2,1.64,1.29,0.494696241836107
Benzene,Dimethyl Carbonate,293.2,1.6,1.28,0.47000362924573563
Benzene,Dimethyl Carbonate,313.2,1.54,1.25,0.43178241642553783
Benzene,Dimethyl Carbonate,323.2,1.5,1.24,0.4054651081081644
Benzene,Dimethyl Carbonate,333.2,1.47,1.23,0.3852624007906449
Benzene,Dimethyl Carbonate,343.2,1.44,1.22,0.36464311358790924
Benzene,Dimethyl Carbonate,363.2,1.39,1.21,0.3293037471426003
Benzene,Dimethyl Carbonate,373.2,1.36,1.2,0.3074846997479607
Benzene,Dimethyl Sulfoxide,298.2,3.4,2.41,1.2237754316221157
Benzene,Dimethyl Sulfoxide,313.2,3.5,2.26,1.252762968495368
Benzene,Dimethyl Sulfoxide,333.2,3.05,2.09,1.1151415906193203
Benzene,Dimethyl Sulfoxide,333.2,3.5,2.09,1.252762968495368
Benzene,Dimethyl Sulfoxide,373.2,2.75,1.85,1.0116009116784799
Benzene,Di-N-Propyl Ether,343.2,1.04,0.96,0.03922071315328133
Benzene,Epsilon-Caprolactone,303.2,1.39,1.49,0.3293037471426003
Benzene,Epsilon-Caprolactone,318.2,1.39,1.45,0.3293037471426003
Benzene,Epsilon-Caprolactone,333.2,1.41,1.41,0.34358970439007686
Benzene,Ethanol,296.8,5.4,4.79,1.6863989535702288
Benzene,Ethanol,298.2,6.0,4.78,1.791759469228055
Benzene,Ethanol,298.2,4.44,4.78,1.4906543764441336
Benzene,Ethanol,298.2,5.21,4.78,1.6505798557652755
Benzene,Ethanol,313.2,4.26,4.6,1.449269160281279
Benzene,Ethanol,318.8,5.1,4.53,1.62924053973028
Benzene,Ethanol,333.2,5.5,4.31,1.7047480922384253
Benzene,Ethanol,334.7,4.7,4.29,1.547562508716013
Benzene,Ethanol,346.4,4.4,4.11,1.4816045409242156
Benzene,Ethanol,353.2,4.4,4.0,1.4816045409242156
Benzene,Ethanol,373.2,5.0,3.69,1.6094379124341003
Benzene,Ethyl Acetate,311.7,1.14,1.16,0.131028262406404
Benzene,Ethyl Acetate,328.2,0.96,1.15,-0.040821994520255166
Benzene,Ethyl Acetate,330.5,1.14,1.15,0.131028262406404
Benzene,Ethyl Benzoate,313.2,0.96,0.94,-0.040821994520255166
Benzene,Ethyl Benzoate,323.2,0.96,0.94,-0.040821994520255166
Benzene,Ethyl Benzoate,333.2,0.96,0.94,-0.040821994520255166
Benzene,Ethyl Benzoate,343.2,0.97,0.94,-0.030459207484708574
Benzene,Glutaronitrile,303.2,3.51,3.66,1.2556160374777743
Benzene,Glutaronitrile,313.2,3.42,3.42,1.2296405510745139
Benzene,Glutaronitrile,323.2,3.37,3.21,1.2149127443642704
Benzene,Glutaronitrile,333.2,3.3,3.03,1.1939224684724346
Benzene,Isopropanol,298.2,4.24,3.56,1.4445632692438664
Benzene,Isopropanol,298.2,4.5,3.56,1.5040773967762742
Benzene,Isopropanol,313.2,3.68,3.43,1.3029127521808397
Benzene,Methanol,298.2,6.82,7.44,1.9198594718553708
Benzene,Methanol,298.2,7.0,7.44,1.9459101490553132
Benzene,Methanol,298.2,7.5,7.44,2.0149030205422647
Benzene,Methanol,298.2,6.47,7.44,1.8671761085128091
Benzene,Methanol,298.2,7.17,7.44,1.969905654611529
Benzene,Methanol,303.2,7.17,7.33,1.969905654611529
Benzene,Methanol,333.2,5.8,6.46,1.7578579175523736
Benzene,Methanol,373.2,4.7,5.17,1.547562508716013
Benzene,Methyl Ethyl Ketone,298.2,1.12,1.17,0.11332868530700327
Benzene,Methyl Ethyl Ketone,333.2,1.15,1.16,0.13976194237515863
Benzene,Methyl Ethyl Ketone,352.8,1.22,1.15,0.19885085874516517
Benzene,Methyl Ethyl Ketone,373.2,1.3,1.15,0.26236426446749106
Benzene,Methyl Isobutyl Ketone,293.2,0.87,0.97,-0.13926206733350766
Benzene,Methyl Isobutyl Ketone,348.2,1.09,0.98,0.08617769624105241
Benzene,"N,N-Dibutylformamide",302.8,0.82,0.77,-0.19845093872383832
Benzene,"N,N-Dibutylformamide",318.3,0.84,0.78,-0.1743533871447778
Benzene,"N,N-Dibutylformamide",332.4,0.86,0.79,-0.15082288973458366
Benzene,"N,N-Diethylacetamide",303.2,0.95,0.99,-0.05129329438755058
Benzene,"N,N-Diethylacetamide",313.2,0.97,0.99,-0.030459207484708574
Benzene,"N,N-Diethylacetamide",323.2,0.99,0.99,-0.01005033585350145
Benzene,"N,N-Diethylacetamide",333.2,1.01,0.99,0.009950330853168092
Benzene,"N,N-Dimethylacetamide",303.6,1.14,1.24,0.131028262406404
Benzene,"N,N-Dimethylacetamide",317.6,1.17,1.23,0.1570037488096647
Benzene,"N,N-Dimethylacetamide",333.6,1.19,1.22,0.17395330712343798
Benzene,"N,N-Dimethylformamide",298.2,1.4,1.86,0.3364722366212129
Benzene,"N,N-Dimethylformamide",298.2,1.43,1.86,0.3576744442718159
Benzene,"N,N-Dimethylformamide",333.2,1.4,1.68,0.3364722366212129
Benzene,"N,N-Dimethylformamide",373.2,1.35,1.54,0.30010459245033816
Benzene,N-Ethylacetamide,303.2,2.43,2.21,0.8878912573524571
Benzene,N-Ethylacetamide,313.2,2.42,2.17,0.883767540168595
Benzene,N-Ethylacetamide,323.2,2.44,2.14,0.8919980393051105
Benzene,N-Ethylacetamide,333.2,2.43,2.1,0.8878912573524571
Benzene,N-Formylmorpholine,313.3,2.05,2.51,0.7178397931503168
Benzene,N-Formylmorpholine,332.7,1.96,2.31,0.6729444732424258
Benzene,N-Formylmorpholine,352.5,1.94,2.14,0.6626879730752367
Benzene,N-Formylmorpholine,373.4,1.86,2.0,0.62057648772511
Benzene,heptane,298.2,1.55,1.64,0.4382549309311553
Benzene,heptane,313.2,1.52,1.56,0.41871033485818504
Benzene,heptane,331.2,1.37,1.48,0.3148107398400336
Benzene,heptane,333.2,1.38,1.48,0.3220834991691132
Benzene,heptane,333.2,1.4,1.48,0.3364722366212129
Benzene,heptane,350.6,1.33,1.42,0.28517894223366247
Benzene,heptane,366.2,1.27,1.37,0.23901690047049992
Benzene,heptane,373.2,1.22,1.35,0.19885085874516517
Benzene,N-Hexadecane,293.2,1.09,1.11,0.08617769624105241
Benzene,N-Hexadecane,298.2,1.06,1.09,0.058268908123975824
Benzene,N-Hexadecane,298.2,1.06,1.09,0.058268908123975824
Benzene,N-Hexadecane,303.2,1.04,1.07,0.03922071315328133
Benzene,N-Hexadecane,313.2,1.0,1.04,0.0
Benzene,N-Hexadecane,323.2,0.98,1.01,-0.020202707317519466
Benzene,N-Hexadecane,333.2,0.96,0.99,-0.040821994520255166
Benzene,N-Hexadecane,333.2,0.89,0.99,-0.11653381625595151
Benzene,N-Hexadecane,393.2,0.8,0.88,-0.2231435513142097
Benzene,N-Hexadecane,453.2,0.74,0.82,-0.3011050927839216
Benzene,N-Hexane,313.2,1.6,1.67,0.47000362924573563
Benzene,N-Hexane,342.0,1.41,1.54,0.34358970439007686
Benzene,Nitrobenzene,293.2,1.39,1.35,0.3293037471426003
Benzene,Nitrobenzene,298.2,1.2,1.34,0.1823215567939546
Benzene,Nitrobenzene,298.2,1.41,1.34,0.34358970439007686
Benzene,Nitrobenzene,333.2,1.1,1.28,0.09531017980432493
Benzene,Nitrobenzene,373.2,1.0,1.23,0.0
Benzene,Nitroethane,293.2,1.82,1.98,0.598836501088704
Benzene,Nitromethane,293.2,3.86,3.84,1.3506671834767394
Benzene,Nitromethane,298.2,3.2,3.69,1.1631508098056809
Benzene,Nitromethane,333.2,2.9,2.94,1.0647107369924282
Benzene,Nitromethane,358.9,3.06,2.58,1.1184149159642893
Benzene,Nitromethane,371.5,2.65,2.44,0.9745596399981308
Benzene,Nitromethane,373.2,2.6,2.42,0.9555114450274363
Benzene,N-Methyl-2-Pyrrolidone,323.4,1.27,1.17,0.23901690047049992
Benzene,N-Methyl-2-Pyrrolidone,333.2,1.23,1.17,0.20701416938432612
Benzene,N-Methyl-2-Pyrrolidone,333.3,0.74,1.17,-0.3011050927839216
Benzene,N-Methyl-2-Pyrrolidone,343.4,1.28,1.17,0.2468600779315258
Benzene,N-Methyl-2-Pyrrolidone,354.2,0.83,1.17,-0.18632957819149348
Benzene,N-Methylacetamide,303.3,3.52,2.85,1.2584609896100056
Benzene,N-Methylacetamide,318.4,3.34,2.77,1.205970806988609
Benzene,N-Methylacetamide,333.3,2.98,2.67,1.091923300517313
Benzene,N-Methylformamide,303.2,5.01,4.83,1.6114359150967734
Benzene,N-Methylformamide,313.2,4.92,4.63,1.5933085305042167
Benzene,N-Methylformamide,323.2,4.84,4.43,1.5769147207285403
Benzene,N-Methylformamide,333.2,4.75,4.23,1.55814461804655
Benzene,N-Nonane,313.2,0.97,1.39,-0.030459207484708574
Benzene,N-Nonane,323.2,0.96,1.35,-0.040821994520255166
Benzene,N-Nonane,333.2,0.96,1.32,-0.040821994520255166
Benzene,Phenol,298.2,2.9,2.25,1.0647107369924282
Benzene,Phenol,328.2,2.87,2.16,1.0543120297715298
Benzene,Phenol,333.2,2.5,2.15,0.9162907318741551
Benzene,Phenol,343.2,2.62,2.11,0.9631743177730056
Benzene,Phenol,353.2,2.11,2.07,0.7466879474879751
Benzene,Phenol,358.2,2.53,2.05,0.9282193027394288
Benzene,Phenol,373.2,2.2,1.99,0.7884573603642703
Benzene,Phenol,373.2,2.49,1.99,0.9122827104766164
Benzene,Propionitrile,293.2,1.84,1.88,0.6097655716208943
Benzene,Propionitrile,298.2,1.58,1.85,0.4574248470388755
Benzene,Propionitrile,333.2,1.48,1.67,0.3920420877760237
Benzene,Propionitrile,373.2,1.4,1.54,0.3364722366212129
Benzene,P-Xylene,293.2,0.99,1.02,-0.01005033585350145
Benzene,P-Xylene,308.2,1.05,1.01,0.04879016416943205
Benzene,P-Xylene,313.2,0.88,1.01,-0.12783337150988489
Benzene,P-Xylene,323.2,0.85,1.01,-0.16251892949777494
Benzene,P-Xylene,333.2,0.98,1.01,-0.020202707317519466
Benzene,Pyridine,298.2,1.2,1.37,0.1823215567939546
Benzene,Pyridine,298.2,1.2,1.37,0.1823215567939546
Benzene,Pyridine,303.2,1.2,1.36,0.1823215567939546
Benzene,Pyridine,313.2,1.2,1.34,0.1823215567939546
Benzene,Pyridine,323.2,1.18,1.32,0.16551443847757333
Benzene,Pyridine,333.2,1.2,1.3,0.1823215567939546
Benzene,Pyridine,373.2,1.2,1.24,0.1823215567939546
Benzene,Quinoline,293.2,1.67,1.39,0.5128236264286637
Benzene,Quinoline,298.2,1.32,1.38,0.27763173659827955
Benzene,Sulfolane,303.8,2.38,2.69,0.8671004876833833
Benzene,Sulfolane,317.9,2.35,2.49,0.8544153281560676
Benzene,Sulfolane,333.7,2.32,2.31,0.8415671856782185
Benzene,Tetraethylene Glycol DME,303.2,0.69,0.75,-0.37106368139083207
Benzene,Tetraethylene Glycol DME,323.2,0.71,0.76,-0.342490308946776
Benzene,Tetraethylene Glycol DME,343.5,0.74,0.76,-0.3011050927839216
Benzene,Toluene,293.2,0.99,1.0,-0.01005033585350145
Benzene,Toluene,298.2,0.98,1.0,-0.020202707317519466
Benzene,Tributyl Phosphate,298.2,0.69,0.53,-0.37106368139083207
Benzene,Tributyl Phosphate,298.6,0.62,0.53,-0.4780358009429998
Benzene,Tributyl Phosphate,302.9,0.63,0.54,-0.4620354595965587
Benzene,Tributyl Phosphate,308.6,0.63,0.54,-0.4620354595965587
Benzene,Tributyl Phosphate,313.1,0.64,0.54,-0.4462871026284195
Benzene,Tributyl Phosphate,318.2,0.66,0.55,-0.4155154439616658
Benzene,Tributyl Phosphate,323.7,0.63,0.55,-0.4620354595965587
Benzene,Tributyl Phosphate,330.0,0.6,0.55,-0.5108256237659907
Benzene,Tributyl Phosphate,333.2,0.66,0.55,-0.4155154439616658
Benzene,Tributyl Phosphate,333.2,0.62,0.55,-0.4780358009429998
Benzene,Tributyl Phosphate,363.2,0.65,0.56,-0.4307829160924542
Benzene,Tributyl Phosphate,373.2,0.65,0.57,-0.4307829160924542
Benzene,Triethylamine,323.5,1.28,1.23,0.2468600779315258
Benzene,Triethylamine,348.7,1.22,1.2,0.19885085874516517
Benzene,Triethylamine,359.3,1.08,1.19,0.0769610411361284
Benzonitrile,1-Octanol,298.2,6.86,4.63,1.925707441737794
Benzonitrile,Benzene,323.2,1.51,1.44,0.412109650826833
Benzonitrile,Benzene,353.2,1.49,1.38,0.3987761199573678
Benzonitrile,N-Hexadecane,298.2,16.95,7.68,2.830267833826459
Benzonitrile,Toluene,323.2,1.69,1.71,0.5247285289349821
Benzonitrile,Toluene,353.2,1.65,1.59,0.5007752879124892
Benzyl Alcohol,Acetophenone,413.2,1.03,0.96,0.02955880224154443
Benzyl Alcohol,Acetophenone,473.2,1.03,0.97,0.02955880224154443
Bromoethane,"1,2-Dichloroethane",293.2,1.18,1.11,0.16551443847757333
Bromoethane,1-Butanol,293.2,2.66,2.51,0.9783261227936078
Bromoethane,1-Chlorobutane,293.2,1.02,0.99,0.01980262729617973
Bromoethane,1-Octanol,293.2,1.99,1.71,0.688134638736401
Bromoethane,"2,2,4-Trimethylpentane",293.2,1.63,1.63,0.4885800148186709
Bromoethane,2-Nitropropane,293.2,1.53,1.34,0.4252677354043441
Bromoethane,Acetonitrile,293.2,2.88,2.85,1.0577902941478545
Bromoethane,Acetophenone,293.2,1.18,1.2,0.16551443847757333
Bromoethane,Aniline,293.2,2.14,2.03,0.7608058290337602
Bromoethane,Anisole,293.2,1.08,1.03,0.0769610411361284
Bromoethane,Benzene,293.2,1.01,1.03,0.009950330853168092
Bromoethane,Benzene,293.2,1.01,1.03,0.009950330853168092
Bromoethane,Benzonitrile,293.2,1.33,1.21,0.28517894223366247
Bromoethane,Benzyl Acetate,298.2,1.02,1.0,0.01980262729617973
Bromoethane,Carbon Tetrachloride,293.2,1.25,1.19,0.22314355131420976
Bromoethane,Chloroform,305.0,0.82,0.82,-0.19845093872383832
Bromoethane,Chloroform,323.0,0.83,0.84,-0.18632957819149348
Bromoethane,Cyclohexanone,293.2,0.96,1.0,-0.040821994520255166
Bromoethane,Ethanol,293.2,4.19,4.1,1.4327007339340465
Bromoethane,Ethyl Acetate,293.2,1.04,1.03,0.03922071315328133
Bromoethane,Methyl Ethyl Ketone,293.2,1.14,1.08,0.131028262406404
Bromoethane,Methyl Ethyl Ketone,314.7,1.05,1.07,0.04879016416943205
Bromoethane,Methyl Ethyl Ketone,333.3,1.0,1.07,0.0
Bromoethane,"N,N-Dimethylformamide",293.2,1.65,1.92,0.5007752879124892
Bromoethane,heptane,293.2,1.62,1.6,0.4824261492442928
Bromoethane,N-Hexane,301.0,1.62,1.64,0.4824261492442928
Bromoethane,N-Hexane,314.3,1.54,1.57,0.43178241642553783
Bromoethane,N-Hexane,332.0,1.37,1.49,0.3148107398400336
Bromoethane,N-Hexane,340.3,1.26,1.45,0.23111172096338664
Bromoethane,Nitrobenzene,293.2,1.5,1.26,0.4054651081081644
Bromoethane,Nitroethane,293.2,1.7,1.73,0.5306282510621704
Bromoethane,Nitromethane,293.2,3.56,3.17,1.269760544863939
Bromoethane,N-Octane,293.2,1.69,1.52,0.5247285289349821
Bromoethane,Phenol,323.2,2.05,2.27,0.7178397931503168
Bromoethane,Propionitrile,293.2,1.73,1.71,0.5481214085096876
Bromoethane,P-Xylene,293.2,1.0,0.99,0.0
Bromoethane,Quinoline,298.2,1.27,1.39,0.23901690047049992
Bromoethane,Toluene,293.2,0.98,1.02,-0.020202707317519466
Bromoethane,Triethylamine,348.7,1.02,1.15,0.01980262729617973
Butanal,1-Hexene,298.2,2.76,2.7,1.0152306797290584
Butanal,1-Hexene,318.2,2.36,2.41,0.8586616190375187
Butanal,1-Hexene,336.2,2.21,2.21,0.7929925155296614
Butanal,1-Pentanol,303.5,2.87,2.71,1.0543120297715298
Butanal,1-Pentanol,313.2,2.62,2.61,0.9631743177730056
Butanal,1-Pentanol,323.5,2.42,2.52,0.883767540168595
Butanal,Acetone,328.2,1.07,1.15,0.06765864847381486
Butanal,Ethyl Acetate,298.2,1.11,1.01,0.10436001532424286
Butanal,Ethyl Acetate,323.2,1.1,1.01,0.09531017980432493
Butanal,Ethyl Acetate,349.2,1.09,1.01,0.08617769624105241
Butanal,Hexadecane,298.2,2.6,2.56,0.9555114450274363
Butanal,Methyl Isobutyl Ketone,328.2,1.1,1.0,0.09531017980432493
Butanal,Methyl Isobutyl Ketone,348.2,1.07,1.0,0.06765864847381486
Butanal,Methyl Isobutyl Ketone,388.2,1.03,0.99,0.02955880224154443
Butanal,N-Formylmorpholine,303.5,2.09,2.23,0.7371640659767196
Butanal,N-Formylmorpholine,323.2,2.01,2.08,0.6981347220709843
Butanal,N-Formylmorpholine,342.8,1.96,1.95,0.6729444732424258
Butanal,N-Hexane,303.2,3.46,3.31,1.2412685890696329
Butanal,N-Hexane,323.2,3.12,2.89,1.1378330018213911
Butanal,N-Hexane,341.2,2.84,2.61,1.0438040521731147
Butanal,N-Methylpyrrolidone,323.4,1.51,1.49,0.412109650826833
Butanal,N-Methylpyrrolidone,333.2,1.48,1.46,0.3920420877760237
Butanal,N-Methylpyrrolidone,343.4,1.51,1.44,0.412109650826833
Butanal,Tetrahydrofuran,293.7,1.21,1.09,0.1906203596086497
Butanal,Tetrahydrofuran,311.5,1.13,1.08,0.12221763272424911
Butanal,Tetrahydrofuran,328.4,1.1,1.08,0.09531017980432493
Butanal,Tetrahydrofuran,336.9,1.09,1.07,0.08617769624105241
Butyl Acetate,1-Octanol,298.2,2.11,1.97,0.7466879474879751
Butyl Acetate,"N,N-Dibutylformamide",302.8,1.29,1.1,0.25464221837358075
Butyl Acetate,"N,N-Dibutylformamide",318.3,1.27,1.09,0.23901690047049992
Butyl Acetate,"N,N-Dibutylformamide",332.5,1.25,1.08,0.22314355131420976
Butyl Acetate,"N,N-Dimethylacetamide",303.3,2.37,1.99,0.8628899551470398
Butyl Acetate,"N,N-Dimethylacetamide",317.6,2.03,1.89,0.7080357930536959
Butyl Acetate,"N,N-Dimethylacetamide",333.2,1.74,1.79,0.5538851132264376
Butyl Acetate,N-Hexadecane,298.2,2.22,2.11,0.7975071958841882
Butyl Acetate,N-Methylacetamide,303.0,3.55,3.78,1.2669476034873244
Butyl Acetate,N-Methylacetamide,318.4,3.55,3.61,1.2669476034873244
Butyl Acetate,N-Methylacetamide,333.2,3.46,3.44,1.2412685890696329
Butyl Acetate,Sulfolane,303.1,4.99,5.78,1.6074359097634274
Butyl Acetate,Sulfolane,317.9,4.67,5.01,1.541159071680806
Butyl Acetate,Sulfolane,334.2,4.45,4.36,1.4929040961781488
Butyl Acetate,Tetraethylene Glycol DME,303.2,1.05,1.17,0.04879016416943205
Butyl Acetate,Tetraethylene Glycol DME,323.2,1.04,1.14,0.03922071315328133
