Tc_solute,Pc_solute,Vc_solute,omega_solute,dipole_solute,MW_solute,Tc_solvent,Pc_solvent,Vc_solvent,omega_solvent,dipole_solvent,MW_solvent,T_K,ln_IDAC_exp
508,6350000,0.000177,0.2027,1.6,84.93258,700,4200000,0.000348,0.36,4.18,103.1213,293.2,-0.356674944
508,6350000,0.000177,0.2027,1.6,84.93258,556.3,4540000,0.000276,0.194,0,153.8227,293.2,0.457424847
508,6350000,0.000177,0.2027,1.6,84.93258,556.3,4540000,0.000276,0.194,0,153.8227,328.2,0.39877612
508,6350000,0.000177,0.2027,1.6,84.93258,632.35,4520600,0.000308642,0.2532,1.69,112.5569,298,0.067658648
508,6350000,0.000177,0.2027,1.6,84.93258,632.35,4520600,0.000308642,0.2532,1.69,112.5569,348,0.048790164
508,6350000,0.000177,0.2027,1.6,84.93258,632.35,4520600,0.000308642,0.2532,1.69,112.5569,398.1,0.067658648
508,6350000,0.000177,0.2027,1.6,84.93258,536.2,5330000,0.000244,0.216,1.01,119.37764,298.2,0.231111721
508,6350000,0.000177,0.2027,1.6,84.93258,536.2,5330000,0.000244,0.216,1.01,119.37764,308.2,0.058268908
508,6350000,0.000177,0.2027,1.6,84.93258,665,4600000,0.000354,0.1837,3.02,98.143,293.2,-0.94160854
508,6350000,0.000177,0.2027,1.6,84.93258,776,2200000,0.000687,0.7011,2.900013191,222.23716,303.2,-0.673344553
508,6350000,0.000177,0.2027,1.6,84.93258,776,2200000,0.000687,0.7011,2.900013191,222.23716,313.2,-0.653926467
508,6350000,0.000177,0.2027,1.6,84.93258,776,2200000,0.000687,0.7011,2.900013191,222.23716,323.2,-0.634878272
508,6350000,0.000177,0.2027,1.6,84.93258,776,2200000,0.000687,0.7011,2.900013191,222.23716,333.2,-0.616186139
508,6350000,0.000177,0.2027,1.6,84.93258,707,4600000,0.000213,0.3319,3.96,78.13344,298.2,-0.579818495
508,6350000,0.000177,0.2027,1.6,84.93258,771,4630000,0.000352,0.442,0,114.1424,303.2,-0.634878272
508,6350000,0.000177,0.2027,1.6,84.93258,771,4630000,0.000352,0.442,0,114.1424,318.2,-0.579818495
508,6350000,0.000177,0.2027,1.6,84.93258,771,4630000,0.000352,0.442,0,114.1424,333.2,-0.527632742
508,6350000,0.000177,0.2027,1.6,84.93258,514.71,6268000,0.000168634,0.646,1.44,46.06844,298.2,0.916290732
508,6350000,0.000177,0.2027,1.6,84.93258,523.3,3870000,0.000286,0.363,1.78,88.10512,293.2,-0.713349888
508,6350000,0.000177,0.2027,1.6,84.93258,523.3,3870000,0.000286,0.363,1.78,88.10512,298.2,-0.544727175
508,6350000,0.000177,0.2027,1.6,84.93258,523.3,3870000,0.000286,0.363,1.78,88.10512,348.2,-0.430782916
508,6350000,0.000177,0.2027,1.6,84.93258,523.3,3870000,0.000286,0.363,1.78,88.10512,398.2,-0.342490309
508,6350000,0.000177,0.2027,1.6,84.93258,782,3150000,0.000352,0.603,0,94.11454,303.2,0.182321557
508,6350000,0.000177,0.2027,1.6,84.93258,782,3150000,0.000352,0.603,0,94.11454,313.2,0.198850859
508,6350000,0.000177,0.2027,1.6,84.93258,782,3150000,0.000352,0.603,0,94.11454,323.2,0.223143551
508,6350000,0.000177,0.2027,1.6,84.93258,782,3150000,0.000352,0.603,0,94.11454,333.2,0.2390169
508,6350000,0.000177,0.2027,1.6,84.93258,513.38,8215850,0.000113828,0.5625,1.7,32.04186,298.2,1.033184483
508,6350000,0.000177,0.2027,1.6,84.93258,513.38,8215850,0.000113828,0.5625,1.7,32.04186,298.2,1.181727195
508,6350000,0.000177,0.2027,1.6,84.93258,513.38,8215850,0.000113828,0.5625,1.7,32.04186,348.2,1.16315081
508,6350000,0.000177,0.2027,1.6,84.93258,513.38,8215850,0.000113828,0.5625,1.7,32.04186,398.2,1.178654996
508,6350000,0.000177,0.2027,1.6,84.93258,536.7,4207000,0.000267,0.329,2.78,72.10572,293.2,-0.673344553
508,6350000,0.000177,0.2027,1.6,84.93258,634.89771,2475186.3,0.0005745,0.64936052,0,157.25326,302.8,-1.139434283
508,6350000,0.000177,0.2027,1.6,84.93258,634.89771,2475186.3,0.0005745,0.64936052,0,157.25326,318.3,-1.078809661
508,6350000,0.000177,0.2027,1.6,84.93258,634.89771,2475186.3,0.0005745,0.64936052,0,157.25326,332.4,-1.021651248
508,6350000,0.000177,0.2027,1.6,84.93258,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,303.2,-1.347073648
508,6350000,0.000177,0.2027,1.6,84.93258,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,313.2,-1.272965676
508,6350000,0.000177,0.2027,1.6,84.93258,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,323.2,-1.171182982
508,6350000,0.000177,0.2027,1.6,84.93258,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,333.2,-1.108662625
508,6350000,0.000177,0.2027,1.6,84.93258,643,4499843,0.000285,0.377,0,87.12036,303.6,-1.139434283
508,6350000,0.000177,0.2027,1.6,84.93258,643,4499843,0.000285,0.377,0,87.12036,317.6,-1.021651248
508,6350000,0.000177,0.2027,1.6,84.93258,643,4499843,0.000285,0.377,0,87.12036,333,-0.916290732
508,6350000,0.000177,0.2027,1.6,84.93258,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,303.2,-0.139262067
508,6350000,0.000177,0.2027,1.6,84.93258,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,313.2,-0.094310679
508,6350000,0.000177,0.2027,1.6,84.93258,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,323.2,-0.051293294
508,6350000,0.000177,0.2027,1.6,84.93258,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,333.2,-0.010050336
508,6350000,0.000177,0.2027,1.6,84.93258,540.2,2735730,0.000429185,0.349,0,100.205,293.2,0.78845736
508,6350000,0.000177,0.2027,1.6,84.93258,722.1,1479850,0.001,0.749,0,226.448,298.2,0.343589704
508,6350000,0.000177,0.2027,1.6,84.93258,507.82,3044100,0.000369549,0.3,0,86.178,298.2,0.75612198
508,6350000,0.000177,0.2027,1.6,84.93258,712,3495713,0.00034,0.394,4.22,123.1094,293.2,-0.010050336
508,6350000,0.000177,0.2027,1.6,84.93258,595,4850002,0.000228,0.3156,3.65,75.0666,293.2,-0.083381609
508,6350000,0.000177,0.2027,1.6,84.93258,588,6100000,0.000173,0.346,3.46,61.04002,293.2,0.518793793
508,6350000,0.000177,0.2027,1.6,84.93258,588,6100000,0.000173,0.346,3.46,61.04002,298.1,0.506817602
508,6350000,0.000177,0.2027,1.6,84.93258,588,6100000,0.000173,0.346,3.46,61.04002,348,0.476234179
508,6350000,0.000177,0.2027,1.6,84.93258,588,6100000,0.000173,0.346,3.46,61.04002,398.1,0.438254931
508,6350000,0.000177,0.2027,1.6,84.93258,707.4,5090000,0.00024,0.4651,0,73.09378,303.3,0.019802627
508,6350000,0.000177,0.2027,1.6,84.93258,707.4,5090000,0.00024,0.4651,0,73.09378,318.4,0.039220713
508,6350000,0.000177,0.2027,1.6,84.93258,707.4,5090000,0.00024,0.4651,0,73.09378,333.2,0.048790164
508,6350000,0.000177,0.2027,1.6,84.93258,725,7500076,0.00018,0.492,0,59.0672,303.2,0.392042088
508,6350000,0.000177,0.2027,1.6,84.93258,725,7500076,0.00018,0.492,0,59.0672,313.2,0.431782416
508,6350000,0.000177,0.2027,1.6,84.93258,725,7500076,0.00018,0.492,0,59.0672,323.2,0.463734016
508,6350000,0.000177,0.2027,1.6,84.93258,725,7500076,0.00018,0.492,0,59.0672,333.2,0.488580015
508,6350000,0.000177,0.2027,1.6,84.93258,568.74,2483590,0.000492368,0.398,0,114.232,293.2,0.765467842
508,6350000,0.000177,0.2027,1.6,84.93258,469.7,3367500,0.000311526,0.251,0,72.151,298.2,0.959350221
508,6350000,0.000177,0.2027,1.6,84.93258,469.7,3367500,0.000311526,0.251,0,72.151,348.2,0.662687973
508,6350000,0.000177,0.2027,1.6,84.93258,469.7,3367500,0.000311526,0.251,0,72.151,398.2,0.457424847
508,6350000,0.000177,0.2027,1.6,84.93258,694.2,5930000,0.000283,0.44,1.22,94.11124,323.2,0.536493371
508,6350000,0.000177,0.2027,1.6,84.93258,561.3,4260000,0.000246,0.318,4.02,55.0785,293.2,-0.198450939
508,6350000,0.000177,0.2027,1.6,84.93258,616.168,3531500,0.000371206,0.324,0,106.165,293.2,-0.162518929
508,6350000,0.000177,0.2027,1.6,84.93258,620,5650000,0.000247,0.24,2.19,79.0999,303.2,-0.46203546
508,6350000,0.000177,0.2027,1.6,84.93258,855,5029773,0.0003365,0.3463,0,120.17012,303.8,-0.105360516
508,6350000,0.000177,0.2027,1.6,84.93258,855,5029773,0.0003365,0.3463,0,120.17012,317.9,-0.061875404
508,6350000,0.000177,0.2027,1.6,84.93258,855,5029773,0.0003365,0.3463,0,120.17012,334.2,-0.020202707
508,6350000,0.000177,0.2027,1.6,84.93258,705,1940000,0.000674,0.965,0,222.27868,303.2,-1.609437912
508,6350000,0.000177,0.2027,1.6,84.93258,705,1940000,0.000674,0.965,0,222.27868,323.2,-1.386294361
508,6350000,0.000177,0.2027,1.6,84.93258,705,1940000,0.000674,0.965,0,222.27868,343.2,-1.203972804
508,6350000,0.000177,0.2027,1.6,84.93258,540.5,5190000,0.000224,0.217,1.63,72.10572,293.7,-0.891598119
508,6350000,0.000177,0.2027,1.6,84.93258,540.5,5190000,0.000224,0.217,1.63,72.10572,303.2,-1.049822124
508,6350000,0.000177,0.2027,1.6,84.93258,540.5,5190000,0.000224,0.217,1.63,72.10572,311.5,-0.798507696
508,6350000,0.000177,0.2027,1.6,84.93258,540.5,5190000,0.000224,0.217,1.63,72.10572,328.4,-0.733969175
508,6350000,0.000177,0.2027,1.6,84.93258,540.5,5190000,0.000224,0.217,1.63,72.10572,336.9,-0.693147181
508,6350000,0.000177,0.2027,1.6,84.93258,591.75,4126300,0.000315557,0.2657,0.33,92.13842,293.2,-0.186329578
508,6350000,0.000177,0.2027,1.6,84.93258,591.75,4126300,0.000315557,0.2657,0.33,92.13842,293.2,-0.186329578
508,6350000,0.000177,0.2027,1.6,84.93258,591.75,4126300,0.000315557,0.2657,0.33,92.13842,293.2,-0.162518929
508,6350000,0.000177,0.2027,1.6,84.93258,591.75,4126300,0.000315557,0.2657,0.33,92.13842,298.2,-0.210721031
508,6350000,0.000177,0.2027,1.6,84.93258,591.75,4126300,0.000315557,0.2657,0.33,92.13842,303.2,-0.174353387
508,6350000,0.000177,0.2027,1.6,84.93258,591.75,4126300,0.000315557,0.2657,0.33,92.13842,313.2,0
508,6350000,0.000177,0.2027,1.6,84.93258,591.75,4126300,0.000315557,0.2657,0.33,92.13842,347.9,-0.127833372
508,6350000,0.000177,0.2027,1.6,84.93258,716.7,1523000,0.000927,0.83474986,0,266.314142,298.2,-1.714798428
508,6350000,0.000177,0.2027,1.6,84.93258,716.7,1523000,0.000927,0.83474986,0,266.314142,303.2,-1.714798428
508,6350000,0.000177,0.2027,1.6,84.93258,716.7,1523000,0.000927,0.83474986,0,266.314142,308.2,-1.714798428
508,6350000,0.000177,0.2027,1.6,84.93258,716.7,1523000,0.000927,0.83474986,0,266.314142,313.2,-1.714798428
508,6350000,0.000177,0.2027,1.6,84.93258,716.7,1523000,0.000927,0.83474986,0,266.314142,318.2,-1.714798428
508,6350000,0.000177,0.2027,1.6,84.93258,716.7,1523000,0.000927,0.83474986,0,266.314142,323.2,-1.714798428
508,6350000,0.000177,0.2027,1.6,84.93258,535.6,3030000,0.000389,0.329,0.9,101.19,283.2,-0.198450939
466.7,3720200,0.000280764,0.29,1.15,74.1216,634.45796,3877117.1,0.0003455,1.3040184,0,113.15764,298.2,0.978326123
466.7,3720200,0.000280764,0.29,1.15,74.1216,634.45796,3877117.1,0.0003455,1.3040184,0,113.15764,308.2,0.978326123
466.7,3720200,0.000280764,0.29,1.15,74.1216,634.45796,3877117.1,0.0003455,1.3040184,0,113.15764,318.2,0.970778917
466.7,3720200,0.000280764,0.29,1.15,74.1216,563,4414000,0.000274,0.59,1.66,74.1216,308.2,0.631271777
466.7,3720200,0.000280764,0.29,1.15,74.1216,563,4414000,0.000274,0.59,1.66,74.1216,318.2,0.593326845
466.7,3720200,0.000280764,0.29,1.15,74.1216,563,4414000,0.000274,0.59,1.66,74.1216,328.2,0.518793793
466.7,3720200,0.000280764,0.29,1.15,74.1216,639.52778,4041499.7,0.0003465,7.16E-07,0,113.15764,298.2,1.050821625
466.7,3720200,0.000280764,0.29,1.15,74.1216,639.52778,4041499.7,0.0003465,7.16E-07,0,113.15764,308.2,1.011600912
466.7,3720200,0.000280764,0.29,1.15,74.1216,639.52778,4041499.7,0.0003465,7.16E-07,0,113.15764,318.2,0.978326123
466.7,3720200,0.000280764,0.29,1.15,74.1216,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,298.2,0.350656872
466.7,3720200,0.000280764,0.29,1.15,74.1216,588.1,3897000,0.000326,0.58,1.700003598,88.14818,303.5,0.512823626
466.7,3720200,0.000280764,0.29,1.15,74.1216,588.1,3897000,0.000326,0.58,1.700003598,88.14818,308.2,0.559615788
466.7,3720200,0.000280764,0.29,1.15,74.1216,588.1,3897000,0.000326,0.58,1.700003598,88.14818,313.2,0.506817602
466.7,3720200,0.000280764,0.29,1.15,74.1216,588.1,3897000,0.000326,0.58,1.700003598,88.14818,318.2,0.667829373
466.7,3720200,0.000280764,0.29,1.15,74.1216,588.1,3897000,0.000326,0.58,1.700003598,88.14818,323.5,0.512823626
466.7,3720200,0.000280764,0.29,1.15,74.1216,588.1,3897000,0.000326,0.58,1.700003598,88.14818,328.2,0.463734016
466.7,3720200,0.000280764,0.29,1.15,74.1216,776.41085,3283316.3,0.000466735,0.18200091,0,148.20168,298.1,0.482426149
466.7,3720200,0.000280764,0.29,1.15,74.1216,799,6342935,0.00025,0.4434,0,85.10448,303.2,2.010894999
466.7,3720200,0.000280764,0.29,1.15,74.1216,799,6342935,0.00025,0.4434,0,85.10448,313.2,1.978239036
466.7,3720200,0.000280764,0.29,1.15,74.1216,799,6342935,0.00025,0.4434,0,85.10448,323.2,1.948763218
466.7,3720200,0.000280764,0.29,1.15,74.1216,799,6342935,0.00025,0.4434,0,85.10448,333.2,1.924248652
466.7,3720200,0.000280764,0.29,1.15,74.1216,508.1,4692400,0.000212766,0.3071,2.88,58.07914,298.1,0.662687973
466.7,3720200,0.000280764,0.29,1.15,74.1216,508.1,4692400,0.000212766,0.3071,2.88,58.07914,338.2,0.58221562
466.7,3720200,0.000280764,0.29,1.15,74.1216,508.1,4692400,0.000212766,0.3071,2.88,58.07914,388.3,0.506817602
466.7,3720200,0.000280764,0.29,1.15,74.1216,545.5,4850000,0.000171,0.321,3.92,41.05192,298.1,1.217875709
466.7,3720200,0.000280764,0.29,1.15,74.1216,545.5,4850000,0.000171,0.321,3.92,41.05192,338.2,1.105256831
466.7,3720200,0.000280764,0.29,1.15,74.1216,545.5,4850000,0.000171,0.321,3.92,41.05192,388.2,0.966983846
466.7,3720200,0.000280764,0.29,1.15,74.1216,776,2200000,0.000687,0.7011,2.900013191,222.23716,303.2,0.385262401
466.7,3720200,0.000280764,0.29,1.15,74.1216,776,2200000,0.000687,0.7011,2.900013191,222.23716,313.2,0.378436436
466.7,3720200,0.000280764,0.29,1.15,74.1216,776,2200000,0.000687,0.7011,2.900013191,222.23716,323.2,0.378436436
466.7,3720200,0.000280764,0.29,1.15,74.1216,776,2200000,0.000687,0.7011,2.900013191,222.23716,333.2,0.378436436
466.7,3720200,0.000280764,0.29,1.15,74.1216,771,4630000,0.000352,0.442,0,114.1424,303.2,1.128171091
466.7,3720200,0.000280764,0.29,1.15,74.1216,771,4630000,0.000352,0.442,0,114.1424,318.2,1.118414916
466.7,3720200,0.000280764,0.29,1.15,74.1216,771,4630000,0.000352,0.442,0,114.1424,333.2,1.101940079
466.7,3720200,0.000280764,0.29,1.15,74.1216,700,3010000,0.00047,0.48,0,150.1745,313.2,0.254642218
466.7,3720200,0.000280764,0.29,1.15,74.1216,700,3010000,0.00047,0.48,0,150.1745,323.2,0.262364264
466.7,3720200,0.000280764,0.29,1.15,74.1216,700,3010000,0.00047,0.48,0,150.1745,333.2,0.262364264
466.7,3720200,0.000280764,0.29,1.15,74.1216,700,3010000,0.00047,0.48,0,150.1745,343.2,0.270027137
466.7,3720200,0.000280764,0.29,1.15,74.1216,782,3150000,0.000352,0.603,0,94.11454,303.2,1.843719208
466.7,3720200,0.000280764,0.29,1.15,74.1216,782,3150000,0.000352,0.603,0,94.11454,313.2,1.830980182
466.7,3720200,0.000280764,0.29,1.15,74.1216,782,3150000,0.000352,0.603,0,94.11454,323.2,1.821318271
466.7,3720200,0.000280764,0.29,1.15,74.1216,782,3150000,0.000352,0.603,0,94.11454,333.2,1.806648082
466.7,3720200,0.000280764,0.29,1.15,74.1216,513.38,8215850,0.000113828,0.5625,1.7,32.04186,298.2,1.244154594
466.7,3720200,0.000280764,0.29,1.15,74.1216,513.38,8215850,0.000113828,0.5625,1.7,32.04186,338.2,1.190887565
466.7,3720200,0.000280764,0.29,1.15,74.1216,513.38,8215850,0.000113828,0.5625,1.7,32.04186,388.2,1.091923301
466.7,3720200,0.000280764,0.29,1.15,74.1216,634.89771,2475186.3,0.0005745,0.64936052,0,157.25326,302.8,0.385262401
466.7,3720200,0.000280764,0.29,1.15,74.1216,634.89771,2475186.3,0.0005745,0.64936052,0,157.25326,318.3,0.357674444
466.7,3720200,0.000280764,0.29,1.15,74.1216,634.89771,2475186.3,0.0005745,0.64936052,0,157.25326,332.4,0.343589704
466.7,3720200,0.000280764,0.29,1.15,74.1216,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,303.2,0.636576829
466.7,3720200,0.000280764,0.29,1.15,74.1216,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,313.2,0.620576488
466.7,3720200,0.000280764,0.29,1.15,74.1216,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,323.2,0.604315967
466.7,3720200,0.000280764,0.29,1.15,74.1216,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,333.2,0.593326845
466.7,3720200,0.000280764,0.29,1.15,74.1216,643,4499843,0.000285,0.377,0,87.12036,303.4,1.17557333
466.7,3720200,0.000280764,0.29,1.15,74.1216,643,4499843,0.000285,0.377,0,87.12036,317.6,1.156881197
466.7,3720200,0.000280764,0.29,1.15,74.1216,643,4499843,0.000285,0.377,0,87.12036,333.6,1.141033005
466.7,3720200,0.000280764,0.29,1.15,74.1216,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,303.2,1.137833002
466.7,3720200,0.000280764,0.29,1.15,74.1216,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,313.2,1.128171091
466.7,3720200,0.000280764,0.29,1.15,74.1216,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,323.2,1.128171091
466.7,3720200,0.000280764,0.29,1.15,74.1216,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,333.2,1.124929597
466.7,3720200,0.000280764,0.29,1.15,74.1216,722.1,1479850,0.001,0.749,0,226.448,298.2,0.076961041
466.7,3720200,0.000280764,0.29,1.15,74.1216,707.4,5090000,0.00024,0.4651,0,73.09378,303.2,1.432700734
466.7,3720200,0.000280764,0.29,1.15,74.1216,707.4,5090000,0.00024,0.4651,0,73.09378,318.4,1.415853163
466.7,3720200,0.000280764,0.29,1.15,74.1216,707.4,5090000,0.00024,0.4651,0,73.09378,333.2,1.401182974
466.7,3720200,0.000280764,0.29,1.15,74.1216,725,7500076,0.00018,0.492,0,59.0672,303.2,1.87946505
466.7,3720200,0.000280764,0.29,1.15,74.1216,725,7500076,0.00018,0.492,0,59.0672,313.2,1.86252854
466.7,3720200,0.000280764,0.29,1.15,74.1216,725,7500076,0.00018,0.492,0,59.0672,323.2,1.846878768
466.7,3720200,0.000280764,0.29,1.15,74.1216,725,7500076,0.00018,0.492,0,59.0672,333.2,1.832581464
466.7,3720200,0.000280764,0.29,1.15,74.1216,855,5029773,0.0003365,0.3463,0,120.17012,303.8,1.885553349
466.7,3720200,0.000280764,0.29,1.15,74.1216,855,5029773,0.0003365,0.3463,0,120.17012,317.9,1.857859271
466.7,3720200,0.000280764,0.29,1.15,74.1216,855,5029773,0.0003365,0.3463,0,120.17012,333.6,1.826160896
466.7,3720200,0.000280764,0.29,1.15,74.1216,705,1940000,0.000674,0.965,0,222.27868,303.2,0.378436436
466.7,3720200,0.000280764,0.29,1.15,74.1216,705,1940000,0.000674,0.965,0,222.27868,323.2,0.31481074
466.7,3720200,0.000280764,0.29,1.15,74.1216,705,1940000,0.000674,0.965,0,222.27868,343.2,0.262364264
466.7,3720200,0.000280764,0.29,1.15,74.1216,591.75,4126300,0.000315557,0.2657,0.33,92.13842,293.2,0.113328685
466.7,3720200,0.000280764,0.29,1.15,74.1216,591.75,4126300,0.000315557,0.2657,0.33,92.13842,293.2,0.09531018
466.7,3720200,0.000280764,0.29,1.15,74.1216,591.75,4126300,0.000315557,0.2657,0.33,92.13842,293.2,0.009950331
466.7,3720200,0.000280764,0.29,1.15,74.1216,591.75,4126300,0.000315557,0.2657,0.33,92.13842,303.2,0.113328685
466.7,3720200,0.000280764,0.29,1.15,74.1216,591.75,4126300,0.000315557,0.2657,0.33,92.13842,303.2,0.009950331
466.7,3720200,0.000280764,0.29,1.15,74.1216,591.75,4126300,0.000315557,0.2657,0.33,92.13842,313.2,0.21511138
466.7,3720200,0.000280764,0.29,1.15,74.1216,591.75,4126300,0.000315557,0.2657,0.33,92.13842,313.2,0.019802627
500.3,2832000,0.000386,0.34,1.130008034,102.17476,634.45796,3877117.1,0.0003455,1.3040184,0,113.15764,298.2,1.470175845
500.3,2832000,0.000386,0.34,1.130008034,102.17476,634.45796,3877117.1,0.0003455,1.3040184,0,113.15764,308.2,1.463255402
500.3,2832000,0.000386,0.34,1.130008034,102.17476,634.45796,3877117.1,0.0003455,1.3040184,0,113.15764,318.2,1.456286733
500.3,2832000,0.000386,0.34,1.130008034,102.17476,639.52778,4041499.7,0.0003465,7.16E-07,0,113.15764,298.2,1.547562509
500.3,2832000,0.000386,0.34,1.130008034,102.17476,639.52778,4041499.7,0.0003465,7.16E-07,0,113.15764,308.2,1.477048724
500.3,2832000,0.000386,0.34,1.130008034,102.17476,639.52778,4041499.7,0.0003465,7.16E-07,0,113.15764,318.2,1.432700734
500.3,2832000,0.000386,0.34,1.130008034,102.17476,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,298.2,0.58221562
500.3,2832000,0.000386,0.34,1.130008034,102.17476,799,6342935,0.00025,0.4434,0,85.10448,303.2,2.66792241
500.3,2832000,0.000386,0.34,1.130008034,102.17476,799,6342935,0.00025,0.4434,0,85.10448,313.2,2.632608006
500.3,2832000,0.000386,0.34,1.130008034,102.17476,799,6342935,0.00025,0.4434,0,85.10448,323.2,2.589266665
500.3,2832000,0.000386,0.34,1.130008034,102.17476,799,6342935,0.00025,0.4434,0,85.10448,333.2,2.558776498
500.3,2832000,0.000386,0.34,1.130008034,102.17476,562.02,4907277,0.000256345,0.211,0,78.11184,343.2,0.21511138
500.3,2832000,0.000386,0.34,1.130008034,102.17476,699,3180000,0.000449,0.473,0,150.1745,298.2,0.887891257
500.3,2832000,0.000386,0.34,1.130008034,102.17476,556.3,4540000,0.000276,0.194,0,153.8227,293.2,0.039220713
500.3,2832000,0.000386,0.34,1.130008034,102.17476,553.6,4080500,0.000310174,0.2096,0.61,84.15948,313.2,0.2390169
500.3,2832000,0.000386,0.34,1.130008034,102.17476,553.6,4080500,0.000310174,0.2096,0.61,84.15948,333.2,0.207014169
500.3,2832000,0.000386,0.34,1.130008034,102.17476,776,2200000,0.000687,0.7011,2.900013191,222.23716,303.2,0.824175443
500.3,2832000,0.000386,0.34,1.130008034,102.17476,776,2200000,0.000687,0.7011,2.900013191,222.23716,313.2,0.815364813
500.3,2832000,0.000386,0.34,1.130008034,102.17476,776,2200000,0.000687,0.7011,2.900013191,222.23716,323.2,0.810930216
500.3,2832000,0.000386,0.34,1.130008034,102.17476,776,2200000,0.000687,0.7011,2.900013191,222.23716,333.2,0.792992516
500.3,2832000,0.000386,0.34,1.130008034,102.17476,771,4630000,0.000352,0.442,0,114.1424,303.2,1.669591835
500.3,2832000,0.000386,0.34,1.130008034,102.17476,771,4630000,0.000352,0.442,0,114.1424,318.2,1.650579856
500.3,2832000,0.000386,0.34,1.130008034,102.17476,771,4630000,0.000352,0.442,0,114.1424,333.2,1.623340818
500.3,2832000,0.000386,0.34,1.130008034,102.17476,700,3010000,0.00047,0.48,0,150.1745,313.2,0.542324291
500.3,2832000,0.000386,0.34,1.130008034,102.17476,700,3010000,0.00047,0.48,0,150.1745,323.2,0.553885113
500.3,2832000,0.000386,0.34,1.130008034,102.17476,700,3010000,0.00047,0.48,0,150.1745,333.2,0.548121409
